Sample,Time_us,Raw_u16,Voltage_V
1057,1057010,14563,0.733317
1058,1058009,14531,0.731705
1059,1059014,14339,0.722037
1060,1060010,14083,0.709146
1061,1061014,13827,0.696255
1062,1062011,13715,0.690616
1063,1063015,13747,0.692227
1064,1064011,13923,0.701090
1065,1065009,14195,0.714786
1066,1066013,14435,0.726871
1067,1067010,14563,0.733317
1068,1068013,14531,0.731705
1069,1069010,14355,0.722843
1070,1070014,14083,0.709146
1071,1071010,13843,0.697061
1072,1072014,13731,0.691421
1073,1073011,13763,0.693033
1074,1074008,13923,0.701090
1075,1075012,14211,0.715592
1076,1076008,14435,0.726871
1077,1077012,14579,0.734122
1078,1078009,14531,0.731705
1079,1079012,14355,0.722843
1080,1080009,14083,0.709146
1081,1081013,13827,0.696255
1082,1082012,13715,0.690616
1083,1083008,13747,0.692227
1084,1084012,13939,0.701895
1085,1085008,14195,0.714786
1086,1086012,14451,0.727677
1087,1087009,14579,0.734122
1088,1088013,14547,0.732511
1089,1089010,14355,0.722843
1090,1090015,14067,0.708341
1091,1091012,13827,0.696255
1092,1092008,13715,0.690616
1093,1093012,13763,0.693033
1094,1094009,13923,0.701090
1095,1095012,14195,0.714786
1096,1096009,14435,0.726871
1097,1097014,14579,0.734122
1098,1098011,14531,0.731705
1099,1099015,14355,0.722843
1100,1100012,14083,0.709146
1101,1101008,13827,0.696255
1102,1102012,13731,0.691421
1103,1103008,13747,0.692227
1104,1104012,13939,0.701895
1105,1105010,14211,0.715592
1106,1106014,14435,0.726871
1107,1107010,14563,0.733317
1108,1108014,14547,0.732511
1109,1109011,14355,0.722843
1110,1110015,14083,0.709146
1111,1111011,13827,0.696255
1112,1112015,13715,0.690616
1113,1113013,13747,0.692227
1114,1114011,13939,0.701895
1115,1115015,14211,0.715592
1116,1116011,14451,0.727677
1117,1117008,14563,0.733317
1118,1118012,14547,0.732511
1119,1119008,14355,0.722843
1120,1120012,14099,0.709952
1121,1121012,13827,0.696255
1122,1122014,13715,0.690616
1123,1123011,13747,0.692227
1124,1124015,13939,0.701895
1125,1125011,14195,0.714786
1126,1126015,14451,0.727677
1127,1127012,14579,0.734122
1128,1128008,14531,0.731705
1129,1129010,14355,0.722843
1130,1130008,14083,0.709146
1131,1131012,13859,0.697867
1132,1132008,13715,0.690616
1133,1133012,13763,0.693033
1134,1134009,13923,0.701090
1135,1135013,14211,0.715592
1136,1136009,14419,0.726065
1137,1137009,14547,0.732511
1138,1138015,14531,0.731705
1139,1139011,14339,0.722037
1140,1140015,14067,0.708341
1141,1141012,13843,0.697061
1142,1142008,13699,0.689810
1143,1143012,13763,0.693033
1144,1144008,13907,0.700284
1145,1145009,14211,0.715592
1146,1146014,14435,0.726871
1147,1147010,14563,0.733317
1148,1148014,14531,0.731705
1149,1149011,14339,0.722037
1150,1150014,14067,0.708341
1151,1151011,13843,0.697061
1152,1152015,13715,0.690616
1153,1153015,13747,0.692227
1154,1154014,13939,0.701895
1155,1155011,14179,0.713980
1156,1156015,14435,0.726871
1157,1157011,14563,0.733317
1158,1158015,14531,0.731705
1159,1159012,14339,0.722037
1160,1160008,14067,0.708341
1161,1161015,13827,0.696255
1162,1162012,13715,0.690616
1163,1163009,13747,0.692227
1164,1164012,13939,0.701895
1165,1165009,14179,0.713980
1166,1166013,14451,0.727677
1167,1167009,14563,0.733317
1168,1168013,14547,0.732511
1169,1169013,14355,0.722843
1170,1170010,14083,0.709146
1171,1171013,13843,0.697061
1172,1172010,13715,0.690616
1173,1173014,13747,0.692227
1174,1174010,13939,0.701895
1175,1175014,14211,0.715592
1176,1176011,14435,0.726871
1177,1177012,14563,0.733317
1178,1178010,14547,0.732511
1179,1179014,14355,0.722843
1180,1180011,14099,0.709952
1181,1181015,13843,0.697061
1182,1182011,13715,0.690616
1183,1183015,13763,0.693033
1184,1184011,13939,0.701895
1185,1185011,14211,0.715592
1186,1186009,14435,0.726871
1187,1187013,14579,0.734122
1188,1188009,14531,0.731705
1189,1189013,14355,0.722843
1190,1190009,14083,0.709146
1191,1191013,13843,0.697061
1192,1192010,13715,0.690616
1193,1193010,13747,0.692227
1194,1194008,13923,0.701090
1195,1195012,14195,0.714786
1196,1196009,14435,0.726871
1197,1197013,14579,0.734122
1198,1198009,14531,0.731705
1199,1199013,14339,0.722037
1200,1200009,14083,0.709146
1201,1201012,13843,0.697061
1202,1202009,13715,0.690616
1203,1203013,13747,0.692227
1204,1204009,13923,0.701090
1205,1205013,14195,0.714786
1206,1206009,14451,0.727677
1207,1207013,14579,0.734122
1208,1208010,14531,0.731705
1209,1209012,14339,0.722037
1210,1210011,14083,0.709146
1211,1211015,13843,0.697061
1212,1212012,13731,0.691421
1213,1213008,13747,0.692227
1214,1214012,13939,0.701895
1215,1215008,14195,0.714786
1216,1216012,14451,0.727677
1217,1217014,14563,0.733317
1218,1218011,14531,0.731705
1219,1219015,14355,0.722843
1220,1220011,14083,0.709146
1221,1221015,13843,0.697061
1222,1222012,13715,0.690616
1223,1223008,13747,0.692227
1224,1224012,13939,0.701895
1225,1225014,14195,0.714786
1226,1226012,14451,0.727677
1227,1227009,14563,0.733317
1228,1228012,14547,0.732511
1229,1229009,14355,0.722843
1230,1230013,14083,0.709146
1231,1231009,13843,0.697061
1232,1232013,13715,0.690616
1233,1233009,13747,0.692227
1234,1234014,13939,0.701895
1235,1235010,14195,0.714786
1236,1236014,14451,0.727677
1237,1237011,14579,0.734122
1238,1238015,14547,0.732511
1239,1239011,14339,0.722037
1240,1240015,14067,0.708341
1241,1241009,13827,0.696255
1242,1242013,13715,0.690616
1243,1243010,13747,0.692227
1244,1244014,13939,0.701895
1245,1245010,14195,0.714786
1246,1246014,14451,0.727677
1247,1247011,14579,0.734122
1248,1248014,14547,0.732511
1249,1249034,14339,0.722037
1250,1250012,14083,0.709146
1251,1251009,13843,0.697061
1252,1252013,13715,0.690616
1253,1253009,13747,0.692227
1254,1254013,13923,0.701090
1255,1255010,14195,0.714786
1256,1256014,14451,0.727677
1257,1257013,14563,0.733317
1258,1258011,14531,0.731705
1259,1259015,14355,0.722843
1260,1260011,14083,0.709146
1261,1261015,13827,0.696255
1262,1262012,13715,0.690616
1263,1263008,13747,0.692227
1264,1264012,13939,0.701895
1265,1265009,14195,0.714786
1266,1266008,14435,0.726871
1267,1267012,14579,0.734122
1268,1268009,14547,0.732511
1269,1269013,14355,0.722843
1270,1270009,14083,0.709146
1271,1271013,13843,0.697061
1272,1272010,13731,0.691421
1273,1273013,13763,0.693033
1274,1274011,13923,0.701090
1275,1275015,14195,0.714786
1276,1276011,14435,0.726871
1277,1277015,14563,0.733317
1278,1278011,14531,0.731705
1279,1279008,14339,0.722037
1280,1280012,14083,0.709146
1281,1281015,13827,0.696255
1282,1282013,13715,0.690616
1283,1283011,13747,0.692227
1284,1284008,13923,0.701090
1285,1285012,14195,0.714786
1286,1286009,14451,0.727677
1287,1287012,14563,0.733317
1288,1288009,14531,0.731705
1289,1289013,14355,0.722843
1290,1290011,14099,0.709952
1291,1291015,13843,0.697061
1292,1292011,13715,0.690616
1293,1293015,13763,0.693033
1294,1294011,13923,0.701090
1295,1295008,14195,0.714786
1296,1296012,14451,0.727677
1297,1297009,14563,0.733317
1298,1298014,14531,0.731705
1299,1299011,14355,0.722843
1300,1300014,14083,0.709146
1301,1301011,13827,0.696255
1302,1302015,13715,0.690616
1303,1303011,13763,0.693033
1304,1304008,13939,0.701895
1305,1305012,14195,0.714786
1306,1306011,14451,0.727677
1307,1307015,14579,0.734122
1308,1308012,14531,0.731705
1309,1309008,14355,0.722843
1310,1310012,14083,0.709146
1311,1311008,13827,0.696255
1312,1312012,13731,0.691421
1313,1313032,13763,0.693033
1314,1314012,13923,0.701090
1315,1315010,14195,0.714786
1316,1316014,14435,0.726871
1317,1317010,14563,0.733317
1318,1318014,14547,0.732511
1319,1319011,14355,0.722843
1320,1320014,14083,0.709146
1321,1321015,13843,0.697061
1322,1322011,13715,0.690616
1323,1323008,13747,0.692227
1324,1324012,13939,0.701895
1325,1325008,14195,0.714786
1326,1326012,14467,0.728482
1327,1327009,14563,0.733317
1328,1328013,14547,0.732511
1329,1329012,14355,0.722843
1330,1330010,14083,0.709146
1331,1331014,13843,0.697061
1332,1332010,13715,0.690616
1333,1333014,13763,0.693033
1334,1334011,13923,0.701090
1335,1335014,14195,0.714786
1336,1336011,14451,0.727677
1337,1337010,14563,0.733317
1338,1338015,14547,0.732511
1339,1339011,14339,0.722037
1340,1340015,14067,0.708341
1341,1341012,13843,0.697061
1342,1342008,13715,0.690616
1343,1343012,13763,0.693033
1344,1344008,13923,0.701090
1345,1345014,14195,0.714786
1346,1346011,14435,0.726871
1347,1347015,14579,0.734122
1348,1348011,14547,0.732511
1349,1349008,14355,0.722843
1350,1350012,14083,0.709146
1351,1351008,13843,0.697061
1352,1352012,13731,0.691421
1353,1353011,13763,0.693033
1354,1354015,13955,0.702701
1355,1355011,14195,0.714786
1356,1356008,14435,0.726871
1357,1357012,14579,0.734122
1358,1358008,14531,0.731705
1359,1359012,14355,0.722843
1360,1360009,14083,0.709146
1361,1361014,13843,0.697061
1362,1362012,13731,0.691421
1363,1363008,13747,0.692227
1364,1364012,13955,0.702701
1365,1365009,14195,0.714786
1366,1366013,14451,0.727677
1367,1367009,14563,0.733317
1368,1368013,14547,0.732511
1369,1369012,14355,0.722843
1370,1370009,14083,0.709146
1371,1371013,13843,0.697061
1372,1372010,13715,0.690616
1373,1373014,13747,0.692227
1374,1374010,13939,0.701895
1375,1375014,14195,0.714786
1376,1376020,14451,0.727677
1377,1377009,14579,0.734122
1378,1378015,14531,0.731705
1379,1379012,14355,0.722843
1380,1380008,14099,0.709952
1381,1381012,13843,0.697061
1382,1382008,13715,0.690616
1383,1383012,13747,0.692227
1384,1384009,13939,0.701895
1385,1385009,14195,0.714786
1386,1386013,14435,0.726871
1387,1387010,14579,0.734122
1388,1388014,14531,0.731705
1389,1389010,14355,0.722843
1390,1390014,14083,0.709146
1391,1391011,13859,0.697867
1392,1392014,13715,0.690616
1393,1393014,13747,0.692227
1394,1394012,13939,0.701895
1395,1395009,14179,0.713980
1396,1396012,14451,0.727677
1397,1397009,14563,0.733317
1398,1398013,14531,0.731705
1399,1399009,14355,0.722843
1400,1400013,14083,0.709146
1401,1401014,13843,0.697061
1402,1402011,13731,0.691421
1403,1403015,13763,0.693033
1404,1404011,13939,0.701895
1405,1405015,14211,0.715592
1406,1406012,14435,0.726871
1407,1407008,14579,0.734122
1408,1408012,14531,0.731705
1409,1409013,14355,0.722843
1410,1410010,14083,0.709146
1411,1411014,13843,0.697061
1412,1412011,13731,0.691421
1413,1413015,13747,0.692227
1414,1414011,13939,0.701895
1415,1415015,14211,0.715592
1416,1416012,14451,0.727677
1417,1417012,14563,0.733317
1418,1418010,14547,0.732511
1419,1419014,14355,0.722843
1420,1420011,14083,0.709146
1421,1421015,13843,0.697061
1422,1422011,13731,0.691421
1423,1423015,13763,0.693033
1424,1424012,13923,0.701090
1425,1425013,14195,0.714786
1426,1426010,14435,0.726871
1427,1427014,14563,0.733317
1428,1428010,14531,0.731705
1429,1429014,14355,0.722843
1430,1430011,14099,0.709952
1431,1431014,13843,0.697061
1432,1432011,13731,0.691421
1433,1433013,13747,0.692227
1434,1434011,13955,0.702701
1435,1435015,14195,0.714786
1436,1436011,14435,0.726871
1437,1437008,14563,0.733317
1438,1438012,14531,0.731705
1439,1439008,14339,0.722037
1440,1440026,14067,0.708341
1441,1441012,13827,0.696255
1442,1442009,13699,0.689810
1443,1443013,13763,0.693033
1444,1444009,13939,0.701895
1445,1445013,14179,0.713980
1446,1446010,14451,0.727677
1447,1447014,14579,0.734122
1448,1448010,14547,0.732511
1449,1449013,14355,0.722843
1450,1450011,14099,0.709952
1451,1451014,13859,0.697867
1452,1452011,13715,0.690616
1453,1453015,13763,0.693033
1454,1454011,13939,0.701895
1455,1455008,14195,0.714786
1456,1456012,14467,0.728482
1457,1457014,14579,0.734122
1458,1458012,14531,0.731705
1459,1459008,14355,0.722843
1460,1460012,14083,0.709146
1461,1461009,13843,0.697061
1462,1462013,13715,0.690616
1463,1463009,13747,0.692227
1464,1464013,13955,0.702701
1465,1465015,14195,0.714786
1466,1466013,14435,0.726871
1467,1467010,14579,0.734122
1468,1468014,14531,0.731705
1469,1469010,14355,0.722843
1470,1470014,14083,0.709146
1471,1471010,13843,0.697061
1472,1472014,13731,0.691421
1473,1473010,13763,0.693033
1474,1474014,13939,0.701895
1475,1475011,14179,0.713980
1476,1476015,14451,0.727677
1477,1477011,14579,0.734122
1478,1478015,14547,0.732511
1479,1479011,14355,0.722843
1480,1480008,14099,0.709952
1481,1481012,13843,0.697061
1482,1482010,13715,0.690616
1483,1483014,13763,0.693033
1484,1484010,13939,0.701895
1485,1485014,14211,0.715592
1486,1486010,14451,0.727677
1487,1487014,14579,0.734122
1488,1488011,14547,0.732511
1489,1489015,14355,0.722843
1490,1490015,14083,0.709146
1491,1491011,13843,0.697061
1492,1492008,13731,0.691421
1493,1493012,13763,0.693033
1494,1494008,13939,0.701895
1495,1495012,14195,0.714786
1496,1496009,14435,0.726871
1497,1497012,14563,0.733317
1498,1498009,14547,0.732511
1499,1499013,14355,0.722843
1500,1500009,14083,0.709146
1501,1501013,13843,0.697061
1502,1502010,13715,0.690616
1503,1503014,13747,0.692227
1504,1504010,13923,0.701090
1505,1505020,14211,0.715592
1506,1506014,14451,0.727677
1507,1507012,14579,0.734122
1508,1508009,14531,0.731705
1509,1509013,14355,0.722843
1510,1510009,14083,0.709146
1511,1511013,13843,0.697061
1512,1512010,13731,0.691421
1513,1513014,13747,0.692227
1514,1514012,13923,0.701090
1515,1515008,14211,0.715592
1516,1516012,14451,0.727677
1517,1517009,14579,0.734122
1518,1518013,14531,0.731705
1519,1519009,14339,0.722037
1520,1520013,14083,0.709146
1521,1521010,13843,0.697061
1522,1522015,13715,0.690616
1523,1523011,13763,0.693033
1524,1524015,13939,0.701895
1525,1525012,14195,0.714786
1526,1526008,14435,0.726871
1527,1527012,14579,0.734122
1528,1528008,14547,0.732511
1529,1529012,14355,0.722843
1530,1530009,14099,0.709952
1531,1531013,13859,0.697867
1532,1532009,13715,0.690616
1533,1533013,13779,0.693838
1534,1534010,13955,0.702701
1535,1535014,14211,0.715592
1536,1536010,14451,0.727677
1537,1537015,14579,0.734122
1538,1538008,14531,0.731705
1539,1539014,14371,0.723648
1540,1540010,14099,0.709952
1541,1541014,13843,0.697061
1542,1542011,13731,0.691421
1543,1543015,13763,0.693033
1544,1544011,13923,0.701090
1545,1545016,14179,0.713980
1546,1546013,14435,0.726871
1547,1547009,14579,0.734122
1548,1548013,14547,0.732511
1549,1549010,14371,0.723648
1550,1550014,14099,0.709952
1551,1551010,13843,0.697061
1552,1552014,13731,0.691421
1553,1553011,13763,0.693033
1554,1554008,13923,0.701090
1555,1555012,14211,0.715592
1556,1556009,14451,0.727677
1557,1557013,14579,0.734122
1558,1558009,14547,0.732511
1559,1559013,14355,0.722843
1560,1560009,14083,0.709146
1561,1561008,13843,0.697061
1562,1562013,13731,0.691421
1563,1563010,13747,0.692227
1564,1564014,13955,0.702701
1565,1565010,14195,0.714786
1566,1566014,14435,0.726871
1567,1567011,14563,0.733317
1568,1568015,14547,0.732511
1569,1569010,14339,0.722037
1570,1570009,14083,0.709146
1571,1571013,13827,0.696255
1572,1572010,13731,0.691421
1573,1573014,13763,0.693033
1574,1574010,13939,0.701895
1575,1575014,14195,0.714786
1576,1576010,14451,0.727677
1577,1577010,14563,0.733317
1578,1578009,14531,0.731705
1579,1579013,14355,0.722843
1580,1580009,14083,0.709146
1581,1581013,13843,0.697061
1582,1582010,13715,0.690616
1583,1583014,13763,0.693033
1584,1584010,13939,0.701895
1585,1585009,14195,0.714786
1586,1586014,14435,0.726871
1587,1587011,14579,0.734122
1588,1588015,14547,0.732511
1589,1589011,14355,0.722843
1590,1590008,14067,0.708341
1591,1591012,13843,0.697061
1592,1592008,13715,0.690616
1593,1593014,13747,0.692227
1594,1594012,13939,0.701895
1595,1595009,14211,0.715592
1596,1596013,14451,0.727677
1597,1597009,14563,0.733317
1598,1598013,14547,0.732511
1599,1599010,14355,0.722843
1600,1600014,14083,0.709146
1601,1601013,13843,0.697061
1602,1602011,13731,0.691421
1603,1603015,13763,0.693033
1604,1604011,13939,0.701895
1605,1605015,14211,0.715592
1606,1606012,14435,0.726871
1607,1607008,14563,0.733317
1608,1608012,14547,0.732511
1609,1609012,14355,0.722843
1610,1610010,14083,0.709146
1611,1611014,13859,0.697867
1612,1612010,13731,0.691421
1613,1613014,13747,0.692227
1614,1614010,13939,0.701895
1615,1615014,14195,0.714786
1616,1616011,14451,0.727677
1617,1617011,14563,0.733317
1618,1618008,14547,0.732511
1619,1619012,14355,0.722843
1620,1620008,14083,0.709146
1621,1621012,13859,0.697867
1622,1622009,13715,0.690616
1623,1623012,13763,0.693033
1624,1624009,13955,0.702701
1625,1625009,14227,0.716397
1626,1626014,14451,0.727677
1627,1627011,14579,0.734122
1628,1628015,14547,0.732511
1629,1629011,14355,0.722843
1630,1630015,14083,0.709146
1631,1631012,13827,0.696255
1632,1632008,13715,0.690616
1633,1633014,13747,0.692227
1634,1634013,13939,0.701895
1635,1635010,14195,0.714786
1636,1636014,14451,0.727677
1637,1637010,14563,0.733317
1638,1638014,14531,0.731705
1639,1639011,14355,0.722843
1640,1640014,14083,0.709146
1641,1641008,13843,0.697061
1642,1642014,13715,0.690616
1643,1643011,13747,0.692227
1644,1644015,13923,0.701090
1645,1645011,14195,0.714786
1646,1646015,14451,0.727677
1647,1647012,14547,0.732511
1648,1648008,14531,0.731705
1649,1649009,14339,0.722037
1650,1650015,14099,0.709952
1651,1651012,13827,0.696255
1652,1652008,13715,0.690616
1653,1653012,13763,0.693033
1654,1654008,13923,0.701090
1655,1655012,14211,0.715592
1656,1656009,14451,0.727677
1657,1657010,14579,0.734122
1658,1658008,14547,0.732511
1659,1659012,14355,0.722843
1660,1660009,14083,0.709146
1661,1661013,13843,0.697061
1662,1662009,13715,0.690616
1663,1663013,13763,0.693033
1664,1664010,13923,0.701090
1665,1665011,14195,0.714786
1666,1666008,14451,0.727677
1667,1667012,14579,0.734122
1668,1668009,14547,0.732511
1669,1669013,14355,0.722843
1670,1670009,14083,0.709146
1671,1671013,13843,0.697061
1672,1672009,13715,0.690616
1673,1673011,13763,0.693033
1674,1674008,13939,0.701895
1675,1675012,14211,0.715592
1676,1676008,14435,0.726871
1677,1677012,14563,0.733317
1678,1678008,14547,0.732511
1679,1679012,14355,0.722843
1680,1680009,14083,0.709146
1681,1681011,13859,0.697867
1682,1682009,13715,0.690616
1683,1683013,13747,0.692227
1684,1684009,13939,0.701895
1685,1685013,14195,0.714786
